id|source_id|attrib|object|value|
876307571436005114|0|lat|396|43.661471|
876374077686747018|0|pt_id|13|739|
876425062670536635|0|state|561|NC|
876903784607912024|5|photo|90|http://lh6.ggpht.com/_D2jwmE6y1Mc/SYEbouQbenE/AAAAAAAAAHw/tas2JFs-gTc/20081212CaribbeanHolidazeRunawayBayJamaicaDrewGranchelli.jpg|
876962119203886597|0|pt_id|465|3340|
877003901241638981|5|show_id|58|1103|
877009900072971871|0|name|222|Alpha Delta Phi - Trinity College|
877173981289540727|3|date|535|1997-09-19|
877222640638491021|3|date|852|2006-02-03|
877246704660855136|3|venue_id|1132|552|
877287479182424376|0|lat|75|44.0520691|
877290482224714351|2|author|166|Allman Brothers Band|
877400252374097449|0|pt_id|265|1019|
877562839233705600|0|created_at|240|Sat Nov 14 23:41:20 UTC 2009|
877749510629902219|3|tour_id|1087|35|
|
877862105575388773|0|name|141|Schuba's|
877902662677861285|0|city|492|Charlottesville|
878096506939654678|0|updated_at|314|Sat Nov 14 23:45:06 UTC 2009|
878167988564991024|0|name|61|House Of Blues|
878320317393484161|3|venue_id|370|110|
878514838249142094|0|name|298|Rhinecliff Hotel|
878758723639319125|0|name|362|Headliners Music Hall|
|
878843390497843792|3|venue_id|541|325|
878910160517630942|3|venue_id|562|206|
|
879251723549567120|3|venue_id|515|309|
879266606884940000|5|credit|70|Felicia Graham for Roxwel|
879513767327106618|3|date|585|1996-03-04|
879976270832148111|0|pt_id|134|879|
|
880157999140060292|0|lat|564|41.850033|
880219697799727183|3|venue_id|517|310|
880255765483096624|0|lng|106|-75.7496572|
880271805932113048|3|tour_id|710|7|
880380629538456459|0|created_at|301|Sat Nov 14 23:44:35 UTC 2009|
880649109994761418|2|pt_id|38|38|
880654652270822161|5|photo|61|http://lh5.ggpht.com/_D2jwmE6y1Mc/SasUcRg1_gE/AAAAAAAAAuY/X6sPHqr4Hh4/20090228HouseOfBluesBostonMADrewGranchelli.jpg|
880659715793121398|0|lat|201|39.2089986|
880807770116794068|0|state|393|NC|
|
881025406962516956|3|date|113|2001-06-27|
881139332930321907|5|photo|81|http://lh3.ggpht.com/_D2jwmE6y1Mc/SYEXpW1VJUE/AAAAAAAAAFQ/qkj3tplX65w/20090121NewportMusicHallColumbusOHScottPrestonForCincyGrooveMagazine.jpg|
881162011951899916|0|name|425|City Park - Marconi Meadow|
881263284517321889|0|lng|312|-73.3998445|
881306330544257075|3|venue_id|570|332|
881430098306103136|0|city|106|Newark|
881666758480939671|2|pt_id|180|180|
881717614103680876|0|created_at|405|Sat Nov 14 23:49:49 UTC 2009|
881792286729100645|3|date|896|2006-05-26|
|
881822115734668018|0|updated_at|454|Sat Nov 14 23:54:05 UTC 2009|
|
882209573166569543|3|date|543|1997-10-07|
882503447342306067|0|city|76|Seattle|
882644550213168168|0|created_at|354|Sat Nov 14 23:47:18 UTC 2009|
882669181772065653|0|city|340|Philadelphia|
882762957338832709|5|photo|74|http://lh5.ggpht.com/_D2jwmE6y1Mc/SYb1w0WgEpE/AAAAAAAAAY8/Jq08OBVDAU8/20090131TheTabernacleAtlantaGAJasonWoodside.jpg|
882778030171272410|0|lng|87|-75.5465889|
882928097795911124|0|name|122|Monsoon's|
882962390978147274|0|city|69|Asheville|
883008722444371450|2|active|295|true|
883040966933695875|3|date|1101|2009-03-04|
883282044366453244|3|venue_id|451|45|
883481142637759516|2|created_at|96|2009-11-14T23:15:50Z|
883560813162160455|2|name|177|Sister Judy's Soul Shack|
883566909554121251|5|date|88|2008-12-26|
883746390662303423|0|state|433|TN|
884321385359650490|0|created_at|53|Sat Nov 14 23:23:09 UTC 2009|
884329809162031467|0|lat|364|33.7489954|
884469613564721311|2|pt_id|140|140|
884484061173841190|5|photo|31|http://lh3.ggpht.com/_D2jwmE6y1Mc/SroNwKDNcYE/AAAAAAAAB7M/3aihjIjtn9o/20090919StubbsAustinTXShannonCox.jpg|
884690047858922564|0|lng|100|-119.2931676|
884905877137239865|3|date|286|1999-10-31|
884933890758320624|3|tour_id|803|12|
885044862114925589|0|state|13|DC|
885048382890050490|0|lat|27|41.5950718|
885065707325507143|3|venue_id|788|427|
885110448182246990|5|venue_id|50|362|
885266782476299021|3|date|38|2000-10-26|
885289345274410408|3|venue_id|986|62|
885307955974764742|2|original|180|false|
885420400263671158|0|updated_at|248|Sat Nov 14 23:41:40 UTC 2009|
885448598678974805|5|show_id|80|1080|
885464641223509816|2|created_at|258|2009-11-14T23:54:05Z|
885504067445489458|0|city|405|Atlanta|
885638142362284257|5|credit|25|Ryan Coombs|
885756692199315362|2|original|156|false|
886029178302195503|2|updated_at|293|2009-11-14T23:57:46Z|
886034032103409673|3|date|1183|2009-12-11|
886053451547548688|3|venue_id|43|38|
886060223514807680|4|updated_at|25|2010-01-11T05:44:43Z|
886071962853227952|2|pt_id|59|59|
886125587593805159|3|date|1189|2010-03-26|
886248147760604390|3|venue_id|112|77|
886298295152047293|3|venue_id|569|157|
886390313008522550|0|lng|416|-106.0383518|
886423874653355437|5|show_id|15|1162|
886649272216910545|3|date|625|2002-04-06|
886709251747512689|2|created_at|163|2009-11-14T23:17:04Z|
886840898895569975|0|name|429|The Parish at House Of Blues|
886875595476831174|0|updated_at|167|Sat Nov 14 23:38:02 UTC 2009|
886975338320229802|2|name|178|Jam|
887058425996324084|0|updated_at|496|Sat Nov 14 23:57:45 UTC 2009|
887104587173647854|0|created_at|428|Sat Nov 14 23:51:53 UTC 2009|
|
887303250221324641|4|summary|10|disco_biscuits: City boy's out of his mind again. 12/29/09 is now available for download: http://tinyurl.com/DB-12-29-09|
887353901728592085|0|city|529|Buffalo|
887454923546354863|2|pt_id|199|199|
887459042528006664|2|name|350|Portal to an Empty Head|
887765443283236644|0|lng|287|-75.163789|
887812883332407194|4|published|14|2009-12-31T23:31:24Z|
887868032223195967|3|date|368|1998-06-06|
888100698050577360|0|name|482|House of Blues|
888110079928070077|0|lat|416|39.4816537|
888110434902569303|5|credit|85|Robert Chapman for Jambase|
888155749157194326|3|date|520|1997-08-02|
888173916914141084|3|date|42|2000-11-04|
888304497119026621|0|city|299|Modena|
888309934428436261|0|created_at|473|Sat Nov 14 23:55:44 UTC 2009|
888676375954976429|0|lat|403|39.952335|
889132986247068587|2|original|218|false|
889368929844655522|2|pt_id|326|332|
|
|
889799706398226039|0|updated_at|479|Sat Nov 14 23:56:26 UTC 2009|
889835492330795406|0|lng|216|-73.212072|
889976723052581427|3|venue_id|81|33|
890001937533348944|0|state|56|CA|
890026658213899824|0|lat|226|41.8239891|
890105695052238528|0|created_at|108|Sat Nov 14 23:25:32 UTC 2009|
890214472472653815|2|name|91|The Tunnel|
890269414855660203|0|created_at|548|Sun Nov 15 00:01:23 UTC 2009|
890305396518402065|5|title|16|State Theater, Kalamazoo, MI|
890498716549947946|0|city|75|Eugene|
890534452767279086|3|name|939|Jam Cruise 5|
890559961960242155|3|venue_id|520|312|
890583976162783370|0|city|420|Stanhope|
890596235838292004|2|created_at|205|2009-11-14T23:22:19Z|
890843822021709333|2|original|321|true|
890905182602695361|3|venue_id|46|41|
891150884536791349|0|lng|192|-82.3212302|
891272146360791113|3|tour_id|1059|32|
891297752510436728|3|date|947|2007-07-19|
891309397128344373|3|date|231|1999-05-31|
891509795967246367|0|lng|172|-73.3620564|
|
|
891995192151798150|0|created_at|483|Sat Nov 14 23:56:44 UTC 2009|
|
|
892268241708928979|2|active|214|true|
892728446891724612|0|updated_at|357|Sat Nov 14 23:47:29 UTC 2009|
893039686748534762|0|state|71|TX|
893090036545397716|3|date|1036|2008-02-29|
893150908400761234|0|updated_at|328|Sat Nov 14 23:45:42 UTC 2009|
893325530464072721|5|date|56|2009-04-04|
893350207141990328|0|pt_id|42|797|
893496590280709791|3|venue_id|283|14|
894074802811668338|3|date|983|2008-03-18|
894093892809898113|0|pt_id|289|1048|
894293060739476253|4|title|22|disco_biscuits: 1st 2 nights at Nokia have been fire! no tDB tonight, but we're all playing @HLBallroom - The Dub Doctor Conspiracy! http://bit.ly/68aNpm|
894359074312440785|3|date|354|1998-05-09|
894377443304259165|2|active|207|true|
894410954341779439|0|lng|477|-95.2352501|
|
894441665552560664|0|city|30|W. Hollywood|
894566850426479434|0|updated_at|439|Sat Nov 14 23:52:44 UTC 2009|
894664030968482613|0|created_at|460|Sat Nov 14 23:54:28 UTC 2009|
894664448708735622|0|pt_id|99|845|
|
|
894946417070814828|0|name|169|Seaside Park|
894968097480243252|0|lat|115|33.7489954|
895195168989985644|2|pt_id|217|216|
895217764830245494|1|first_show_date|37|2009-05-29|
895318325221721420|0|lng|532|-87.6500523|
895400858548338342|3|venue_id|70|43|
895454637871475371|3|venue_id|145|98|
|
895721474755902669|2|original|149|false|
|
895826709881477005|0|state|69|NC|
896075282033916663|0|name|563|State Theater|
896245741691241136|3|venue_id|207|149|
896378663937233686|5|venue_id|66|540|
896379820565157935|5|show_id|73|1088|
896417072147742989|5|thumbnail|26|http://lh6.ggpht.com/_D2jwmE6y1Mc/SsIDutYuDPE/AAAAAAAACDo/frcUTbtvtwo/s160-c/20090927FillmoreCharlotteNCRichSinger.jpg|
896473967822966490|3|date|1057|2008-06-07|
896619020285046040|0|pt_id|162|910|
|
896723333215839043|0|city|93|Columbus|
896839789069787145|3|date|6|2001-11-23|
896881070098375490|0|city|208|Erie|
897140273353064400|0|created_at|541|Sun Nov 15 00:01:05 UTC 2009|
897334210631712418|0|updated_at|113|Sat Nov 14 23:25:44 UTC 2009|
897336741152172819|5|thumbnail|56|http://lh6.ggpht.com/_D2jwmE6y1Mc/Sd4E2zjBIpE/AAAAAAAAA5E/oPy47cY8rF4/s160-c/20090404CrystalBayClubCasinoCrystalBayNVDaveVann.jpg|
|
897546006951901458|1|first_show_date|5|2002-03-29|
897551394754023331|0|lng|529|-78.8783689|
897551629377594882|0|created_at|192|Sat Nov 14 23:39:02 UTC 2009|
897980813116939561|0|city|27|Morris|
898002355829173313|2|created_at|72|2009-11-14T23:15:28Z|
898039952801587906|3|date|536|1997-09-20|
898078680527817783|3|tour_id|1155|38|
898630944703155843|0|lng|418|-80.4456303|
898650708578838050|3|venue_id|834|438|
898851170368802202|3|date|778|2003-08-30|
899028985604348853|0|lng|274|-75.0846179|
899208493695622508|3|venue_id|695|394|
899474936149135569|3|venue_id|735|364|
899559691214228738|3|tour_id|1079|35|
899573111264687364|0|updated_at|117|Sat Nov 14 23:25:51 UTC 2009|
899577678676713962|3|tour_id|623|5|
899591747693989928|3|date|749|2003-04-27|
|
899664723440121497|1|name|24|Spring Tour 2007|
899896442942281158|0|lat|492|38.0293059|
899928268005648519|2|name|347|Naeba|
899954069178157336|0|lat|52|32.7765656|
899974123599203405|3|date|1037|2008-03-01|
899981631649730720|0|state|398|NY|
900067611937213508|0|city|491|Portsmouth|
900178038796183051|0|lng|396|-70.2553259|
|
900246703253850752|5|date|75|2009-01-30|
900286761251053735|3|date|305|1998-02-06|
900584845829296936|2|name|246|No Pain|
900658624445749550|5|show_id|45|1129|
900995475556761181|2|pt_id|154|154|
901134696084497124|0|state|128|CA|
|
901230349687107003|2|author|334|Billy Reid|
901359509953624509|5|credit|22|Jeffrey Weiner|
901393947758127609|5|title|73|Jupiter, Tuscaloosa, AL|
901599891049726063|2|active|154|true|
901679119474915504|3|venue_id|754|82|
901718938970135220|0|state|390|FL|
901735451318838385|2|name|251|Honky-Tonk History|
901956954283549580|2|created_at|68|2009-11-14T23:15:23Z|
902058814699481458|2|updated_at|305|2009-11-14T23:58:25Z|
902058895701886622|0|state|148|ME|
902083474940027358|0|name|564|Auditorium Theatre|
902110986999732120|3|date|858|2006-03-19|
|
902149592896741736|2|active|162|true|
902405127165368233|0|updated_at|199|Sat Nov 14 23:39:32 UTC 2009|
902456151182919220|0|lat|91|40.4862157|
|
902914221839556309|2|original|161|false|
902966719802481304|2|active|199|true|
903052140927026980|0|pt_id|296|1055|
903160649608706906|0|updated_at|431|Sat Nov 14 23:51:59 UTC 2009|
903228007891949498|3|date|808|2003-12-29|
903232075868073794|4|summary|16|disco_biscuits: go to Pnuma -mB|
|
903497431204676838|4|url|13|http://twitter.com/disco_biscuits/statuses/7264580677|
903512863707926027|0|pt_id|167|916|
903527653575230506|3|venue_id|806|431|
903608794872250946|5|show_id|2|1175|
903642895949747294|0|created_at|181|Sat Nov 14 23:38:36 UTC 2009|
903738889782220216|4|created_at|3|2010-01-11T05:44:42Z|
904055315147946502|0|state|489|NY|
|
904342880882857325|3|venue_id|485|281|
904466744788824283|0|city|308|Atlantic City|
904722315990368358|0|city|155|Asheville|
904810580021508410|0|state|293|ME|
905147368909913703|0|state|553|NJ|
905288485146730904|3|tour_id|1106|36|
905288995756880076|0|created_at|287|Sat Nov 14 23:43:52 UTC 2009|
905316208169303687|0|lat|392|35.2270869|
905539590791347459|3|tour_id|661|6|
905569487967150276|3|date|402|1998-07-29|
905600391138292830|0|name|2|The Wett Bar|
905866119756624624|3|tour_id|833|15|
|
905960327449754778|0|updated_at|69|Sat Nov 14 23:23:57 UTC 2009|
906060427111435901|3|venue_id|147|56|
906088713003985753|2|updated_at|327|2009-11-15T00:00:28Z|
906170849589458719|0|pt_id|381|2679|
906391406141534382|3|venue_id|265|1|
906418893171964978|2|author|145|Trey Anastasio|
906463365400356922|0|state|24|NY|
906532498250532856|2|pt_id|303|306|
906644023621891406|3|date|716|2000-08-19|
906761556734313276|3|date|584|1996-03-02|
906839493214020575|0|lat|434|35.6009452|
906932124975604705|0|created_at|133|Sat Nov 14 23:26:28 UTC 2009|
906972053036375188|3|tour_id|684|7|
|
907082666253337540|0|created_at|175|Sat Nov 14 23:38:23 UTC 2009|
907114318405791473|0|created_at|496|Sat Nov 14 23:57:45 UTC 2009|
907203561833888128|0|lng|408|-90.075072|
907289189585510440|3|tour_id|643|5|
907317116409700841|0|city|503|St. Petersburg|
907331782847030390|5|title|57|The Fillmore, San Francisco, CA|
907454767298702991|3|tour_id|770|10|
907569768903185884|2|author|212|Jon Gutwillig|
907722821104805723|0|updated_at|421|Sat Nov 14 23:51:08 UTC 2009|
907729186723137959|3|venue_id|406|123|
907905705451925813|0|updated_at|466|Sat Nov 14 23:55:04 UTC 2009|
908066184934763986|2|author|141|The Beatles|
908143243385516585|5|thumbnail|46|http://lh5.ggpht.com/_D2jwmE6y1Mc/SiWLCZTnApE/AAAAAAAABLM/JMRhNFBiVsY/s160-c/20090530RedRocksAmphitheatreMorrisonCOBrittNemethDaveVann.jpg|
908193635031703441|2|original|325|false|
908217321332275064|2|name|165|Tomorrow Never Knows|
908234436073631159|3|tour_id|616|5|
908508715746222847|3|date|935|2006-12-31|
908517205012085232|2|author|300|U2|
909075426081719764|3|tour_id|939|22|
909128894071541917|3|venue_id|596|45|
|
909239565713969791|0|name|37|The Masquerade|
909528980622033992|0|lng|207|-72.523143|
|
909695496576518086|3|tour_id|679|7|
909705307080149864|5|venue_id|87|520|
|
909757787539708513|5|date|1|2009-12-31|
909842078203198133|2|active|38|true|
909857200000616016|4|summary|4|Our friends at HeadCount are looking for spring semester interns to work in their downtown NYC office. Interns will assist in all aspects of the organization including artist relations, festival coordination, marketing, and nonprofit management.  This is a great opportunity to work with interesting people and get involved in both the exciting music and political world. College credit is available.  If your interested please send your cover letter and resume to <font color='#00cc00'><a href='mailto:resumes@headcount.org' target='_blank'>resumes@headcount.org</a></font>. |
910031131402868413|0|lat|124|34.0522342|
910226075270853762|0|pt_id|219|163|
910231819470226258|0|name|103|Tammany Hall|
910233106233393617|0|state|145|PA|
910359887253761868|0|lng|134|-111.8910474|
910617056155211331|2|author|147|Frank Zappa|
910665236444400965|2|name|86|Svenghali|
910692531374661233|0|created_at|91|Sat Nov 14 23:24:55 UTC 2009|
910923343605281796|3|date|381|1998-06-26|
910933755529878824|0|lat|366|32.234384|
910941111988865833|0|updated_at|538|Sun Nov 15 00:00:59 UTC 2009|
910962656923499518|0|city|411|Boone|
911082336976292756|3|venue_id|847|355|
911091957176737803|2|active|54|true|
|
911240090042304488|0|updated_at|332|Sat Nov 14 23:46:13 UTC 2009|
|
911283867257118258|2|pt_id|176|176|
911311256909435484|2|pt_id|156|156|
911374080082985800|0|created_at|486|Sat Nov 14 23:57:08 UTC 2009|
911392034079895883|0|updated_at|527|Sun Nov 15 00:00:17 UTC 2009|
|
911589382288613507|3|date|1149|2009-09-27|
911656347364416424|3|venue_id|211|153|
911682785562060835|0|updated_at|402|Sat Nov 14 23:49:38 UTC 2009|
911891031486207362|3|date|995|2007-10-10|
911927164128568569|0|city|247|Adamstown|
912010667615487872|3|date|1155|2009-10-07|
912100869626288497|0|state|252|CA|
912113740113446613|3|date|743|2003-05-03|
|
912188529519489350|0|lng|441|4.8909347|
912384655568741233|2|name|292|Termites|
|
912566449034353412|0|lng|462|-84.3879824|
912670013104180404|0|lat|275|39.952335|
912879161656422053|2|active|183|true|
912893512007879259|0|created_at|178|Sat Nov 14 23:38:29 UTC 2009|
913106509952736923|2|name|157|Soul Sacrifice|
913128624854114361|2|active|225|true|
913369668916465674|3|venue_id|388|209|
913413971498991760|0|pt_id|27|780|
|
913454397332263068|3|venue_id|493|298|
913517706185197515|3|tour_id|933|21|
913574084642190034|0|state|155|NC|
913582707254668205|0|state|162|OH|
913661840705275921|0|state|237|WV|
913747025274666757|3|tour_id|1052|31|
|
914080263792565692|0|updated_at|77|Sat Nov 14 23:24:15 UTC 2009|
914149776038573404|2|active|219|true|
914165518447353749|3|date|1133|2009-06-25|
914350555068910139|3|venue_id|240|171|
914358806613138191|2|author|85|The Disco Biscuits|
914579850178102523|0|pt_id|477|1976|
914742517419114109|0|pt_id|411|2738|
914781205634601401|0|lat|516|55.6762944|
914898712123074780|3|venue_id|245|173|
914915421595120124|2|created_at|289|2009-11-14T23:57:14Z|
914992414892895496|3|date|68|2000-11-24|
915073910403813524|3|date|1082|2009-01-24|
915234322905172627|0|created_at|391|Sat Nov 14 23:49:07 UTC 2009|
915247284162899252|0|lat|12|36.8468146|
|
915437821595979657|0|created_at|514|Sat Nov 14 23:59:26 UTC 2009|
915468191823028900|0|city|339|Philadelphia|
915608200313211387|2|active|56|true|
|
915774111282069009|5|photo|8|http://lh3.ggpht.com/_D2jwmE6y1Mc/SxXPDfkZjoE/AAAAAAAACUU/Qeg0vhKohes/20091128ElectricFactoryPhiladelphiaPAAJKinney.jpg|
915780611828540233|3|name|1124|Starscape|
915791876606136415|2|updated_at|242|2009-11-14T23:52:34Z|
915838899263288609|3|name|1014|The Echo Project|
915936495893878606|3|venue_id|859|441|
|
916181968653674386|0|state|356|NJ|
|
916259915991174214|0|lng|93|-82.9987942|
916313877205324533|0|pt_id|442|1111|
916386512084007970|3|venue_id|787|88|
916581330251983086|0|name|180|Pure Lounge|
916686016243135294|5|venue_id|41|553|
916770612850858246|5|date|48|2009-04-25|
916947053595698369|0|created_at|260|Sat Nov 14 23:42:23 UTC 2009|
916977865965484636|3|tour_id|826|16|
917031899121261301|0|lng|45|-74.0059729|
917195437082480835|0|city|137|Omaha|
917248283900086806|2|active|145|true|
917273192656338677|0|state|409|NY|
917397489203360887|0|lng|49|-89.4012302|
917519968873928096|3|tour_id|728|9|
917684288689780097|3|date|268|1999-10-07|
917841548178978671|0|lat|183|39.4816537|
917889987571811109|5|venue_id|32|559|
|
918143922591863742|0|name|130|The Tractor|
918251428700152907|4|updated_at|17|2010-01-11T05:44:43Z|
918310503858349024|2|name|299|The City|
918386755536069931|0|updated_at|180|Sat Nov 14 23:38:34 UTC 2009|
918450194340261351|0|name|360|Center City Fest|
918594418563396635|0|pt_id|37|792|
918693354698259637|0|updated_at|20|Sat Nov 14 23:22:00 UTC 2009|
918837490889283030|3|venue_id|770|422|
918937024514444217|0|updated_at|345|Sat Nov 14 23:46:51 UTC 2009|
918973349680600909|3|venue_id|32|29|
918980262813294846|3|venue_id|16|14|
919023206227626172|2|created_at|219|2009-11-14T23:51:27Z|
919071818022493200|3|date|968|2007-06-27|
919105143370894194|0|updated_at|457|Sat Nov 14 23:54:17 UTC 2009|
919140189032753311|3|tour_id|975|23|
919173808273127471|0|city|72|Deep Ellum|
919270225905424416|0|lat|346|40.7142691|
919274553872152641|3|venue_id|1068|520|
919326395845429301|5|thumbnail|7|http://lh4.ggpht.com/_D2jwmE6y1Mc/SyvvG4NKNNE/AAAAAAAACV4/PTRYk5GCKOQ/s160-c/20091210CaribbeanHolidazeRunawayBayJamaicaDaveVann.jpg|
919481056491795732|5|date|61|2009-02-28|
919549878916250103|0|city|184|Vancouver|
919689688639732204|2|created_at|274|2009-11-14T23:56:36Z|
919915460748658480|0|lat|536|36.1539816|
919944293106653638|2|created_at|95|2009-11-14T23:15:49Z|
920007010440151184|3|venue_id|786|90|
920055202633847731|0|state|193|PA|
920087825707354852|3|venue_id|371|115|
920089321129227208|2|created_at|207|2009-11-14T23:49:50Z|
920176205722453759|5|title|36|High Sierra Music Festival, Quincy, CA|
920323583530542209|3|tour_id|752|10|
920327327939012647|2|pt_id|300|312|
920382560422690944|2|original|59|true|
920579998924599530|0|name|267|Fastlane's|
|
920715679573655426|0|pt_id|318|1076|
920985852571513187|3|date|1109|2009-04-07|
921029935189968238|5|thumbnail|84|http://lh5.ggpht.com/_D2jwmE6y1Mc/SYEX305xRiE/AAAAAAAAATA/IGFSciyU82I/s160-c/20090116CalvinTheatreNorthamptonMACharlesSimpsonViaFacebook.jpg|
921031085353193691|0|lng|159|-82.445154|
921076066037214786|3|date|464|1997-03-21|
921224508427055238|0|lng|53|-73.1856832|
921286658460921168|3|date|721|2002-12-27|
921407114160509569|3|date|374|1998-06-13|
921619079844086397|2|pt_id|210|207|
|
921741659510479785|2|original|130|false|
|
921916627233024890|0|pt_id|314|1073|
922223586208928930|3|tour_id|1090|35|
922257592034224146|0|created_at|46|Sat Nov 14 23:22:49 UTC 2009|
922267571610624437|3|date|652|2002-04-29|
922304433811606110|2|original|121|false|
|
922363471390165749|0|created_at|250|Sat Nov 14 23:41:45 UTC 2009|
922393826045024364|4|summary|7|disco_biscuits: there's a tour a-brewin'...|
922403365933911203|0|pt_id|378|1239|
922412186767569539|2|original|210|true|
922653738415072774|3|date|182|1999-03-04|
|
|
922885012624857722|0|city|320|State College|
922969833499024800|0|state|499|NY|
923001760459987110|3|date|696|2002-10-25|
923107785946298611|0|updated_at|341|Sat Nov 14 23:46:41 UTC 2009|
923127422396155382|3|date|288|1999-12-07|
923199351100018407|3|venue_id|707|67|
923298035244920612|0|city|202|Burlington|
|
923560991219986353|3|tour_id|1150|38|
923575954463655415|0|lng|541|-95.2352501|
923901721802831684|0|lng|176|-72.6412013|
924062825069021127|0|name|509|Seminole Indian Reservation|
924073196492444746|3|date|308|1998-02-13|
924112025546503573|0|created_at|329|Sat Nov 14 23:45:45 UTC 2009|
924130874429104278|2|active|210|true|
924190710751090807|0|state|62|WI|
924265849644406723|0|name|313|Hot Tin Roof|
924297651438215790|0|name|67|The Odeon|
|
924335433104854221|3|name|843|Zen II Livetronica Festival|
924398140877811578|0|name|321|Wiggins Park|
924525978041457023|3|date|467|1997-03-26|
924610630750247552|0|updated_at|462|Sat Nov 14 23:54:36 UTC 2009|
924658568625985079|0|pt_id|136|882|
924868817488527971|2|updated_at|317|2009-11-14T23:59:36Z|
924910136630630782|3|tour_id|1137|37|
|
925074426992781133|0|updated_at|12|Sat Nov 14 23:21:44 UTC 2009|
925156031231814494|0|lat|42|37.2295733|
925270507103046899|2|name|261|Rock 'N' Roll Fantasy|
|
925336847557384888|2|pt_id|165|165|
925372332367151247|5|credit|80|Andrew Goldberg|
|
925484952079157121|3|venue_id|285|194|
925706560214657156|5|title|62|Higher Ground, S. Burlington, VT|
925934133277685372|0|lat|506|37.542979|
925966371068709988|3|tour_id|1138|37|
925976299886445016|3|venue_id|120|84|
926113133616574663|3|date|1093|2009-02-08|
|
|
926561007340018604|0|lng|75|-123.0867536|
926562892607876431|0|state|305|PA|
926623683398428024|3|tour_id|687|7|
926624044520582711|3|date|332|1998-04-03|
926895656585992273|5|venue_id|51|13|
927077729907628683|3|date|765|2003-08-07|
927180339112960070|2|active|342|true|
927312292550271069|3|date|246|1999-08-28|
|
927449269844522034|0|pt_id|298|1057|
927470965023040250|0|state|386|TX|
927607888008145115|4|published|6|2010-01-07T17:43:47Z|
|
927849542336171638|1|first_show_date|17|2005-12-28|
|
927989299595085273|2|pt_id|40|40|
928376923406997654|5|title|80|Majestic Theatre, Madison, WI|
928522875440547335|0|pt_id|45|674|
928760992940805871|0|pt_id|397|653|
928763174320745683|2|active|273|true|
928884209978215853|0|city|432|Oxford|
|
929362442540603049|2|name|69|Rainbow Song|
929420408576712915|0|state|471|MD|
929468270258460060|2|created_at|262|2009-11-14T23:54:43Z|
929507316799960430|0|lng|383|-111.9093095|
929539774555283793|0|state|394|DC|
929562536473192017|3|venue_id|140|97|
929585826553029917|3|venue_id|844|449|
929641099764462053|3|date|748|2003-04-04|
929773537145464098|3|date|973|2007-07-10|
929867523273905481|5|photo|52|http://lh6.ggpht.com/_D2jwmE6y1Mc/Se1BRe-QbWE/AAAAAAAABCE/s3Zb0fcTPbs/20090419KleinAuditoriumBridgeportCTDrewGranchelliPatrickDonahueWhereWatermarked.jpg|
929924088454288983|5|photo|25|http://lh3.ggpht.com/_D2jwmE6y1Mc/SsYaZOWFxdE/AAAAAAAACD8/F0lPEwLsx4A/20090930LegendsBooneNCRyanCoombs.jpg|
929932427383216705|3|venue_id|1013|146|
930043837161103057|5|show_id|5|1184|
930212519273359621|0|lat|395|39.3642834|
|
|
|
930504360023306820|0|updated_at|222|Sat Nov 14 23:40:29 UTC 2009|
930547023374813512|0|updated_at|486|Sat Nov 14 23:57:08 UTC 2009|
930594153548796366|0|lng|220|-75.163789|
930815754443590953|2|author|94|The Disco Biscuits|
930823882155438387|0|lat|373|40.7142691|
930903653908397769|0|city|422|Trade|
931023689259527715|3|date|829|2004-12-29|
931229221672524125|2|pt_id|47|47|
931252745287892357|0|lng|269|-74.7429384|
931301956496347478|3|venue_id|149|29|
931431003428897555|3|date|707|2002-11-06|
931477076822594465|3|tour_id|737|9|
931561189553134716|0|state|458|VA|
931653964143030555|0|lat|186|34.0522342|
931662846462601963|0|created_at|528|Sun Nov 15 00:00:18 UTC 2009|
931664007838154068|0|lat|113|32.0835407|
931716312089116439|0|pt_id|120|864|
931748759142224323|3|venue_id|279|7|
931910933269118821|5|photo|69|http://lh6.ggpht.com/_D2jwmE6y1Mc/SaK9V0K1oLE/AAAAAAAAAqE/u7SNqL1t8Zg/20090207HouseOfBluesHoustonTXMarcDrescherForMyCityRocksCom.jpg|
931973901869541856|3|date|991|2007-06-26|
932030119695732444|3|venue_id|383|247|
932313499084040075|0|lat|6|37.7749295|
932350809362304885|2|author|40|The Disco Biscuits|
932364218813690493|3|date|1173|2009-12-26|
|
932821422509459885|0|state|442|DC|
933023036413146603|0|lat|512|40.7142691|
|
933267261766750866|2|pt_id|278|282|
933452839796756432|3|date|103|2001-04-28|
933662216547493769|0|updated_at|375|Sat Nov 14 23:48:19 UTC 2009|
933819653010715426|0|name|428|Hi-Tone Cafe|
933832764767788869|2|created_at|134|2009-11-14T23:16:41Z|
933835042929631633|0|pt_id|458|2846|
934017947484076784|3|date|541|1997-10-04|
934170575782739515|3|date|673|2002-08-11|
934196967687997701|0|lng|1|-123.0867536|
934499293921634470|3|tour_id|681|7|
934547200064684938|0|updated_at|520|Sat Nov 14 23:59:53 UTC 2009|
934620585693184406|3|tour_id|690|7|
934676813721373972|2|updated_at|133|2009-11-14T23:16:40Z|
934782258493599429|0|lng|536|-95.992775|
934825751815289604|3|date|668|2002-08-09|
934980335837744463|3|venue_id|487|293|
935122461581958884|3|venue_id|759|29|
935157181343841210|2|active|187|true|
935319999910526882|0|lng|389|-82.4584279|
